title,domestic_gross_x,foreign_gross,vote_average,vote_count,release_month,production_budget,domestic_gross_y,worldwide_gross,movie_id,genres,averagerating,numvotes
Inferno,34300000.0,185700000.0,5.9,3877,10,75000000.0,34343574.0,219519367.0,tt3062096,"Action,Adventure,Crime",6.2,138978
Central Intelligence,127400000.0,89500000.0,6.3,3133,6,50000000.0,127440871.0,217194805.0,tt1489889,"Action,Comedy,Crime",6.3,138872
Me Before You,56200000.0,152100000.0,7.7,5939,6,20000000.0,56245075.0,208265198.0,tt2674426,"Drama,Romance",7.4,174567
London Has Fallen,62500000.0,143200000.0,5.9,2591,3,60000000.0,62524260.0,195194085.0,tt3300542,"Action,Thriller",5.9,124757
Arrival,100500000.0,102800000.0,7.4,10387,11,47000000.0,100546139.0,203127894.0,tt2543164,"Drama,Mystery,Sci-Fi",7.9,515483
Bad Moms,113300000.0,70700000.0,6.5,2600,7,20000000.0,113257297.0,180998716.0,tt4651520,Comedy,6.2,100952
Storks,72700000.0,110700000.0,6.5,1308,9,70000000.0,72679278.0,183353431.0,tt4624424,"Adventure,Animation,Comedy",6.8,50448
The BFG,55500000.0,127900000.0,6.2,1916,7,140000000.0,55483770.0,199646680.0,tt3691740,"Adventure,Family,Fantasy",6.4,69340
Hacksaw Ridge,67200000.0,108100000.0,8.1,6608,11,40000000.0,67209615.0,168904682.0,tt2119532,"Biography,Drama,History",8.1,366904
Jack Reacher: Never Go Back,58700000.0,103400000.0,5.6,2831,10,60000000.0,58697076.0,159946489.0,tt3393786,"Action,Thriller",6.1,121892
The Accountant,86300000.0,68900000.0,6.9,3407,10,40000000.0,86260045.0,152962083.0,tt2140479,"Action,Crime,Drama",7.3,233022
Gods of Egypt,31200000.0,119500000.0,5.4,2353,2,140000000.0,31153464.0,138836756.0,tt2404233,"Action,Adventure,Fantasy",5.4,95111
Lights Out,67300000.0,81600000.0,6.3,2220,7,5000000.0,67268835.0,148806510.0,tt1646127,"Drama,Mystery,Thriller",6.4,971
Lights Out,67300000.0,81600000.0,6.3,2220,7,5000000.0,67268835.0,148806510.0,tt4786282,"Drama,Horror,Mystery",6.3,100650
Sausage Party,97700000.0,43000000.0,5.6,4237,8,19000000.0,97670358.0,141344255.0,tt1700841,"Adventure,Animation,Comedy",6.2,159111
Lion,51700000.0,88600000.0,8.1,3833,11,12000000.0,51739495.0,149570720.0,tt3741834,"Biography,Drama",8.1,181601
Mechanic: Resurrection,21200000.0,104500000.0,5.6,1929,8,40000000.0,21218403.0,109738840.0,tt3522806,"Action,Adventure,Thriller",5.7,67275
Ride Along 2,91200000.0,33400000.0,6.2,939,1,40000000.0,90862685.0,124827316.0,tt2869728,"Action,Comedy,Crime",5.9,48688
Deepwater Horizon,61400000.0,60400000.0,6.7,2606,9,156000000.0,61433527.0,122603824.0,tt1860357,"Action,Drama,History",7.1,133303
Allied,40100000.0,79400000.0,6.7,2765,11,106000000.0,40098064.0,119266661.0,tt3640424,"Action,Drama,Romance",7.1,125741
The Shallows,55100000.0,64000000.0,6.3,3037,6,13000000.0,55121623.0,118763442.0,tt4052882,"Drama,Horror,Thriller",6.3,106927
The Purge: Election Year,79200000.0,39400000.0,6.3,2900,7,10000000.0,79042440.0,118514727.0,tt4094724,"Action,Horror,Sci-Fi",6.0,80254
Why Him?,60300000.0,57800000.0,6.2,2494,12,38000000.0,60323786.0,117425156.0,tt4501244,Comedy,6.2,89628
Office Christmas Party,54800000.0,59700000.0,5.6,1191,12,45000000.0,54767494.0,91323299.0,tt1711525,Comedy,5.8,59253
10 Cloverfield Lane,72100000.0,38100000.0,6.9,4629,3,5000000.0,72082999.0,108286422.0,tt1179933,"Drama,Horror,Mystery",7.2,260383
The 5th Wave,34900000.0,75000000.0,5.8,3657,1,38000000.0,34912982.0,111336398.0,tt2304933,"Action,Adventure,Drama",5.2,90788
Neighbors 2: Sorority Rising,55500000.0,52600000.0,5.7,2829,5,35000000.0,55340730.0,108757621.0,tt4438848,Comedy,5.7,102793
The Little Prince,1300000.0,96200000.0,7.6,1493,8,77500000.0,1311213.0,102028919.0,tt1754656,"Adventure,Animation,Drama",7.7,50015
Dirty Grandpa,35600000.0,58500000.0,5.8,2667,1,11500000.0,35593113.0,105078449.0,tt1860213,Comedy,5.9,101393
Money Monster,41000000.0,52300000.0,6.4,1859,5,27000000.0,41012075.0,93466095.0,tt2241351,"Crime,Drama,Thriller",6.5,86607
My Big Fat Greek Wedding 2,59700000.0,29200000.0,5.8,593,3,18000000.0,59689605.0,92096558.0,tt3760922,"Comedy,Romance",6.0,25933
Collateral Beauty,31000000.0,57500000.0,7.2,3270,12,36000000.0,31016021.0,85309093.0,tt4682786,"Drama,Romance",6.8,78764
War Dogs,43000000.0,43200000.0,6.8,2387,8,50000000.0,43034523.0,86234503.0,tt2005151,"Comedy,Crime,Drama",7.1,154029
Nerve,38600000.0,46700000.0,10.0,1,12,20000000.0,38583626.0,70652284.0,tt3531824,"Action,Adventure,Crime",6.5,102782
Nerve,38600000.0,46700000.0,7.1,4590,7,20000000.0,38583626.0,70652284.0,tt3531824,"Action,Adventure,Crime",6.5,102782
Ouija: Origin of Evil,35100000.0,46600000.0,6.0,1416,10,9000000.0,35144505.0,81831866.0,tt4361050,"Drama,Horror,Mystery",6.1,47099
Manchester by the Sea,47700000.0,31300000.0,7.5,3176,11,8500000.0,47695371.0,77733867.0,tt4034228,Drama,7.8,214557
The Boss,63300000.0,15600000.0,5.8,822,4,29000000.0,63077560.0,78652207.0,tt2702724,Comedy,5.4,39096
Mike and Dave Need Wedding Dates,46000000.0,31100000.0,6.0,1552,7,33000000.0,46009673.0,75898100.0,tt2823054,"Adventure,Comedy,Romance",6.0,74849
Miracles from Heaven,61700000.0,12200000.0,7.1,478,3,13000000.0,61705123.0,73798736.0,tt4257926,"Biography,Drama,Family",7.1,17734
Kubo and the Two Strings,48000000.0,21900000.0,7.7,2029,8,55000000.0,48023088.0,77548122.0,tt4302938,"Action,Adventure,Animation",7.8,105578
Fences,57700000.0,6700000.0,6.8,1465,12,24000000.0,57682904.0,64282881.0,tt2671706,Drama,7.2,86749
"Hail, Caesar!",30500000.0,33100000.0,5.9,2328,2,22000000.0,30080225.0,64160680.0,tt0475290,"Comedy,Drama,Music",6.3,111422
The Nice Guys,36300000.0,26500000.0,7.1,4272,5,50000000.0,36261763.0,59596747.0,tt3799694,"Action,Comedy,Crime",7.4,240337
Zoolander 2,28800000.0,27900000.0,4.7,1374,2,50000000.0,28848693.0,55348693.0,tt1608290,Comedy,4.7,59914
The Finest Hours,27600000.0,24500000.0,6.4,943,1,70000000.0,27569558.0,49252761.0,tt2025690,"Action,Drama,History",6.8,55981
Patriots Day,31900000.0,18700000.0,6.9,1337,12,40000000.0,31886361.0,52837989.0,tt4572514,"Action,Crime,Drama",7.4,76204
Florence Foster Jenkins,27400000.0,21500000.0,6.7,849,8,29000000.0,27383770.0,56000339.0,tt4136084,"Biography,Comedy,Drama",6.8,44970
A Monster Calls,3700000.0,43600000.0,7.1,1918,12,43000000.0,3740823.0,46414530.0,tt3416532,"Animation,Drama,Fantasy",7.5,70416
Eddie the Eagle,15800000.0,30400000.0,7.2,1190,2,23000000.0,15789389.0,45060480.0,tt1083452,"Biography,Comedy,Drama",7.4,75331
Risen,36900000.0,9200000.0,5.8,433,2,20000000.0,36880033.0,46255763.0,tt3231054,"Action,Adventure,Drama",6.3,22813
Blair Witch,20800000.0,24400000.0,5.0,1094,9,10000000.0,20777061.0,38985577.0,tt1540011,"Horror,Mystery,Thriller",5.0,36867
Almost Christmas,42200000.0,422000.0,5.6,245,11,17000000.0,42065185.0,42493506.0,tt4649416,"Comedy,Drama",6.1,5212
The Witch,25100000.0,15300000.0,6.6,2931,2,3500000.0,25138705.0,40454520.0,tt4263482,"Horror,Mystery",6.8,154278
Hell or High Water,27000000.0,10900000.0,7.3,2468,8,12000000.0,27007844.0,37584304.0,tt2582782,"Action,Crime,Drama",7.6,176469
The Forest,26600000.0,11000000.0,2.5,1,4,10000000.0,26594261.0,40749230.0,tt1488602,"Horror,Thriller",3.5,135
The Forest,26600000.0,11000000.0,2.5,1,4,10000000.0,26594261.0,40749230.0,tt3387542,"Horror,Mystery,Thriller",4.8,36423
The Forest,26600000.0,11000000.0,2.5,1,4,10000000.0,26594261.0,40749230.0,tt3592218,"Documentary,History",7.1,19
The Forest,26600000.0,11000000.0,5.0,957,1,10000000.0,26594261.0,40749230.0,tt1488602,"Horror,Thriller",3.5,135
The Forest,26600000.0,11000000.0,5.0,957,1,10000000.0,26594261.0,40749230.0,tt3387542,"Horror,Mystery,Thriller",4.8,36423
The Forest,26600000.0,11000000.0,5.0,957,1,10000000.0,26594261.0,40749230.0,tt3592218,"Documentary,History",7.1,19
The Forest,26600000.0,11000000.0,5.9,15,3,10000000.0,26594261.0,40749230.0,tt1488602,"Horror,Thriller",3.5,135
The Forest,26600000.0,11000000.0,5.9,15,3,10000000.0,26594261.0,40749230.0,tt3387542,"Horror,Mystery,Thriller",4.8,36423
The Forest,26600000.0,11000000.0,5.9,15,3,10000000.0,26594261.0,40749230.0,tt3592218,"Documentary,History",7.1,19
Snowden,21600000.0,15700000.0,7.1,2427,9,50000000.0,21587519.0,35380918.0,tt3774114,"Biography,Drama,Thriller",7.3,119149
When the Bough Breaks,29700000.0,911000.0,5.3,150,9,10000000.0,29747603.0,30768449.0,tt1389139,"Crime,Drama,Horror",5.1,4729
Nocturnal Animals,10700000.0,19600000.0,7.4,4192,11,22500000.0,10663357.0,32398681.0,tt4550098,"Drama,Thriller",7.5,205240
The Light Between Oceans,12500000.0,13400000.0,7.1,831,9,20000000.0,12545979.0,22281732.0,tt2547584,"Drama,Romance",7.2,46247
Free State of Jones,20800000.0,4200000.0,6.6,787,6,50000000.0,20810036.0,23237252.0,tt1124037,"Action,Biography,Drama",6.9,45135
Middle School: The Worst Years of My Life,20000000.0,3300000.0,7.0,190,10,8500000.0,20007149.0,23311293.0,tt4981636,"Comedy,Family",6.1,6413
Triple 9,12600000.0,10500000.0,5.8,1258,2,20000000.0,12639297.0,25943792.0,tt1712261,"Crime,Thriller",6.3,60369
Whiskey Tango Foxtrot,23100000.0,75057041.62549213,6.2,596,3,35000000.0,23083334.0,25350747.0,tt3553442,"Biography,Comedy,Drama",6.6,46265
Fifty Shades of Black,11700000.0,10500000.0,4.4,677,1,5000000.0,11686940.0,22113075.0,tt4667094,Comedy,3.5,17189
Keanu,20600000.0,75057041.62549213,6.0,644,4,15000000.0,20591853.0,20688141.0,tt4139124,"Action,Comedy,Crime",6.3,41560
The Edge of Seventeen,14400000.0,4400000.0,7.2,2224,11,9000000.0,14431633.0,19096003.0,tt1878870,"Comedy,Drama",7.3,87602
Eye in the Sky,18700000.0,75057041.62549213,7.1,850,3,13000000.0,18704596.0,35402802.0,tt2057392,"Drama,Thriller,War",7.3,72301
Regression,55000.0,17600000.0,5.5,1065,2,20000000.0,55039.0,15824374.0,tt3319920,"Crime,Horror,Mystery",5.7,33335
Norm of the North,17100000.0,75057041.62549213,4.2,192,1,18000000.0,17062499.0,30535660.0,tt1594972,"Adventure,Animation,Comedy",3.6,7951
Hardcore Henry,9300000.0,7600000.0,6.2,1294,4,2000000.0,9252038.0,17187434.0,tt3072482,"Action,Adventure,Sci-Fi",6.7,78226
Pride and Prejudice and Zombies,10900000.0,5500000.0,5.7,1195,2,28000000.0,10907291.0,16638300.0,tt1374989,"Action,Comedy,Horror",5.8,46187
The Infiltrator,15400000.0,75057041.62549213,6.6,943,7,47500000.0,15436808.0,20718104.0,tt1355631,"Biography,Crime,Drama",7.0,61547
The Other Side of the Door,3000000.0,11300000.0,5.3,470,3,5000000.0,3000342.0,12905107.0,tt3702652,Horror,5.3,15813
Jackie,14000000.0,75057041.62549213,6.4,1420,12,9000000.0,13960394.0,36588512.0,tt1619029,"Biography,Drama,History",6.7,66008
Jackie,14000000.0,75057041.62549213,6.4,1420,12,9000000.0,13960394.0,36588512.0,tt2108546,"Comedy,Drama",6.8,1952
Shut In,6900000.0,6200000.0,5.2,374,11,10000000.0,6900335.0,11360665.0,tt2582500,"Drama,Mystery,Thriller",4.7,11030
Loving,7800000.0,5200000.0,6.7,529,11,9000000.0,7710234.0,12898064.0,tt2495212,"Drama,Romance",7.1,257
Loving,7800000.0,5200000.0,6.7,529,11,9000000.0,7710234.0,12898064.0,tt4669986,"Biography,Drama,Romance",7.0,28079
Loving,7800000.0,5200000.0,6.7,529,11,9000000.0,7710234.0,12898064.0,tt5479616,"Drama,Romance",5.3,2530
The Man Who Knew Infinity,3900000.0,8400000.0,7.2,699,4,10000000.0,3877922.0,12382122.0,tt0787524,"Biography,Drama",7.2,43575
The Darkness,10800000.0,75057041.62549213,4.8,347,5,4000000.0,10753574.0,10898293.0,tt1878841,"Horror,Thriller",4.4,12435
The Darkness,10800000.0,75057041.62549213,4.8,347,5,4000000.0,10753574.0,10898293.0,tt4935746,Thriller,5.7,196
Queen of Katwe,8900000.0,1500000.0,7.1,225,9,15000000.0,8874389.0,10055481.0,tt4341582,"Biography,Drama,Sport",7.4,13039
Miss Sloane,3500000.0,5600000.0,7.4,912,11,18000000.0,3500605.0,7719630.0,tt4540710,"Drama,Thriller",7.5,52788
Morgan,3900000.0,4900000.0,6.7,12,1,8000000.0,3915251.0,7298786.0,tt4520364,"Action,Horror,Sci-Fi",5.8,35487
Morgan,3900000.0,4900000.0,5.7,843,9,8000000.0,3915251.0,7298786.0,tt4520364,"Action,Horror,Sci-Fi",5.8,35487
The Young Messiah,6500000.0,75057041.62549213,6.1,50,3,16800000.0,6469813.0,7313697.0,tt1002563,"Drama,Fantasy",5.6,2882
Incarnate,4800000.0,1500000.0,5.2,314,12,5000000.0,4799774.0,9371036.0,tt3216348,"Horror,Thriller",5.3,10217
Max Steel,3800000.0,2500000.0,5.2,383,10,10000000.0,3818664.0,4563080.0,tt1472584,"Action,Adventure,Family",4.6,16788
Midnight Special,3700000.0,2500000.0,6.3,1105,3,18000000.0,3712282.0,7680250.0,tt2649554,"Action,Drama,Mystery",6.6,67921
Genius,1400000.0,4300000.0,6.5,391,6,17000000.0,1361045.0,7265283.0,tt1703957,"Biography,Drama",6.6,15611
Genius,1400000.0,4300000.0,6.5,391,6,17000000.0,1361045.0,7265283.0,tt6925204,Drama,5.4,14
Hunt for the Wilderpeople,5200000.0,75057041.62549213,7.8,915,6,2500000.0,5205471.0,23845533.0,tt4698684,"Adventure,Comedy,Drama",7.9,87532
Bleed for This,5100000.0,75057041.62549213,6.9,405,11,16000000.0,5083906.0,6603926.0,tt1620935,"Biography,Drama,Sport",6.8,21946
Hands of Stone,4700000.0,75057041.62549213,6.1,167,8,20000000.0,4712792.0,5031975.0,tt1781827,"Action,Biography,Drama",6.6,12851
The Meddler,4300000.0,75057041.62549213,5.8,186,4,3200000.0,4267219.0,5526942.0,tt4501454,"Comedy,Drama,Romance",6.3,10629
A Hologram for the King,4200000.0,75057041.62549213,5.9,589,4,35000000.0,4212494.0,11846010.0,tt2980210,"Comedy,Drama,Romance",6.1,36062
Swiss Army Man,4200000.0,75057041.62549213,6.9,1789,6,3000000.0,4210454.0,5837111.0,tt4034354,"Adventure,Comedy,Drama",7.0,91736
Denial,4099999.0,75057041.62549213,6.7,349,9,10000000.0,4073448.0,9263940.0,tt4645330,"Biography,Drama",6.7,16593
Green Room,3200000.0,75057041.62549213,6.8,1314,4,5000000.0,3220371.0,3807503.0,tt4062536,"Horror,Music,Thriller",7.0,90773
Compadres,3100000.0,75057041.62549213,5.1,21,4,3000000.0,3127773.0,7445044.0,tt3367294,"Action,Comedy,Crime",4.7,876
Paterson,2200000.0,75057041.62549213,7.1,736,12,5000000.0,2141423.0,10727536.0,tt5247022,"Comedy,Drama,Romance",7.4,55285
American Honey,663000.0,1200000.0,6.7,417,9,3500000.0,663247.0,2611750.0,tt3721936,"Adventure,Drama,Romance",7.0,31663
Jane Got a Gun,1500000.0,75057041.62549213,5.5,439,1,25000000.0,1513793.0,3771345.0,tt2140037,"Action,Drama,Western",5.9,19051
The Neon Demon,1300000.0,75057041.62549213,6.6,2005,6,7500000.0,1333124.0,3559803.0,tt1974419,"Horror,Thriller",6.2,72359
A Street Cat Named Bob,82700.0,75057041.62549213,7.5,500,11,8000000.0,82703.0,17382693.0,tt3606888,"Biography,Comedy,Drama",7.4,23204
Evolution,24800.0,75057041.62549213,6.3,73,9,80000000.0,38311134.0,98341932.0,tt4291590,"Drama,Mystery,Sci-Fi",6.0,5266
They Will Have to Kill Us First,7500.0,75057041.62549213,5.0,1,8,600000.0,0.0,7943.0,tt4333662,Documentary,7.3,112
The Fate of the Furious,226000000.0,75057041.62549213,6.9,6335,4,250000000.0,225764765.0,1234846267.0,tt4630562,"Action,Crime,Thriller",6.7,179774
Despicable Me 3,264600000.0,770200000.0,6.3,4106,6,75000000.0,264624300.0,1034727750.0,tt3469046,"Adventure,Animation,Comedy",6.3,92580
Jumanji: Welcome to the Jungle,404500000.0,557600000.0,6.7,7213,12,90000000.0,404508916.0,964496193.0,tt2283362,"Action,Adventure,Comedy",7.0,242735
Spider-Man: Homecoming,334200000.0,546000000.0,7.4,11585,7,175000000.0,334201140.0,880166350.0,tt2250912,"Action,Adventure,Sci-Fi",7.5,426302
Thor: Ragnarok,315100000.0,538900000.0,7.5,11380,11,180000000.0,315058289.0,846980024.0,tt3501632,"Action,Adventure,Comedy",7.9,482995
Wonder Woman,412600000.0,409300000.0,5.9,34,9,150000000.0,412563408.0,821133378.0,tt0451279,"Action,Adventure,Fantasy",7.5,487527
Wonder Woman,412600000.0,409300000.0,7.3,12566,6,150000000.0,412563408.0,821133378.0,tt0451279,"Action,Adventure,Fantasy",7.5,487527
Coco,209700000.0,597400000.0,8.2,8669,11,175000000.0,209726015.0,798008101.0,tt2380307,"Adventure,Animation,Comedy",8.4,277194
Pirates of the Caribbean: Dead Men Tell No Tales,172600000.0,622300000.0,6.6,6931,5,230000000.0,172558876.0,788241137.0,tt1790809,"Action,Adventure,Fantasy",6.6,228592
It,327500000.0,372900000.0,7.2,10931,9,35000000.0,327481748.0,697457969.0,tt1396484,"Horror,Thriller",7.4,359123
Justice League,229000000.0,428900000.0,6.2,7510,11,300000000.0,229024295.0,655945209.0,tt0974015,"Action,Adventure,Fantasy",6.5,329135
Transformers: The Last Knight,130199999.0,475300000.0,6.0,3255,6,217000000.0,130168683.0,602893340.0,tt3371366,"Action,Adventure,Sci-Fi",5.2,119007
Kong: Skull Island,168100000.0,398600000.0,6.3,6054,3,185000000.0,168052812.0,561072059.0,tt3731562,"Action,Adventure,Fantasy",6.6,237720
The Boss Baby,175000000.0,353000000.0,6.4,4314,3,125000000.0,175003033.0,510878762.0,tt3874544,"Adventure,Animation,Comedy",6.3,93730
Dunkirk,188000000.0,337200000.0,7.4,9156,7,150000000.0,190068280.0,499837368.0,tt5013056,"Action,Drama,History",7.9,466580
War for the Planet of the Apes,146900000.0,343800000.0,7.0,5235,7,152000000.0,146880162.0,489592267.0,tt3450958,"Action,Adventure,Drama",7.5,201943
The Greatest Showman,174300000.0,260700000.0,8.0,5197,12,84000000.0,174340174.0,386665550.0,tt1485796,"Biography,Drama,Musical",7.6,199663
Kingsman: The Golden Circle,100200000.0,310700000.0,7.0,5531,9,104000000.0,100234838.0,408803696.0,tt4649466,"Action,Adventure,Comedy",6.8,230797
Cars 3,152900000.0,231000000.0,6.7,2596,6,175000000.0,152901115.0,383541369.0,tt3606752,"Adventure,Animation,Comedy",6.8,59408
Fifty Shades Darker,114600000.0,267000000.0,6.1,4489,2,55000000.0,114434010.0,381398492.0,tt4465564,"Drama,Romance",4.6,81706
The Great Wall,45500000.0,289400000.0,5.8,2775,2,150000000.0,45157105.0,334486852.0,tt2034800,"Action,Adventure,Fantasy",6.0,111602
Resident Evil: The Final Chapter,26800000.0,285400000.0,5.9,1859,1,40000000.0,26844692.0,314101190.0,tt2592614,"Action,Horror,Sci-Fi",5.6,74979
Annabelle: Creation,102100000.0,204400000.0,6.5,3141,8,15000000.0,102092201.0,305384865.0,tt5140878,"Horror,Mystery,Thriller",6.5,90402
Wonder,132400000.0,173500000.0,8.2,3959,11,20000000.0,132422809.0,304604712.0,tt2543472,"Drama,Family",8.0,111632
Ferdinand,84400000.0,211700000.0,7.1,1425,12,111000000.0,84410380.0,289847930.0,tt3411444,"Adventure,Animation,Comedy",6.7,40229
Split,138300000.0,140200000.0,5.3,2,5,5000000.0,138141585.0,278964806.0,tt4972582,"Horror,Thriller",7.3,358543
Split,138300000.0,140200000.0,5.3,2,5,5000000.0,138141585.0,278964806.0,tt5495666,Drama,7.0,21
Split,138300000.0,140200000.0,7.2,10375,9,5000000.0,138141585.0,278964806.0,tt4972582,"Horror,Thriller",7.3,358543
Split,138300000.0,140200000.0,7.2,10375,9,5000000.0,138141585.0,278964806.0,tt5495666,Drama,7.0,21
Split,138300000.0,140200000.0,5.0,5,4,5000000.0,138141585.0,278964806.0,tt4972582,"Horror,Thriller",7.3,358543
Split,138300000.0,140200000.0,5.0,5,4,5000000.0,138141585.0,278964806.0,tt5495666,Drama,7.0,21
Split,138300000.0,140200000.0,4.8,16,8,5000000.0,138141585.0,278964806.0,tt4972582,"Horror,Thriller",7.3,358543
Split,138300000.0,140200000.0,4.8,16,8,5000000.0,138141585.0,278964806.0,tt5495666,Drama,7.0,21
Blade Runner 2049,92100000.0,167200000.0,7.4,6679,10,185000000.0,92054159.0,259357408.0,tt1856101,"Drama,Mystery,Sci-Fi",8.0,376241
Get Out,176000000.0,79400000.0,5.5,8,2,5000000.0,176040665.0,255367951.0,tt5052448,"Horror,Mystery,Thriller",7.7,400474
Get Out,176000000.0,79400000.0,7.5,8760,2,5000000.0,176040665.0,255367951.0,tt5052448,"Horror,Mystery,Thriller",7.7,400474
Baahubali 2: The Conclusion,20200000.0,234000000.0,7.0,252,4,30000000.0,18985794.0,263502914.0,tt4849438,"Action,Drama",8.3,65656
Alien: Covenant,74300000.0,166600000.0,5.9,4971,5,97000000.0,74262031.0,238521247.0,tt2316204,"Horror,Sci-Fi,Thriller",6.4,226920
Baby Driver,107800000.0,119100000.0,7.4,8034,6,34000000.0,107825862.0,228104185.0,tt3890160,"Action,Crime,Drama",7.6,363977
Valerian and the City of a Thousand Planets,41200000.0,184700000.0,6.6,4149,7,180000000.0,40479370.0,215098356.0,tt2239822,"Action,Adventure,Fantasy",6.5,139792
Geostorm,33700000.0,187900000.0,5.8,2246,10,100000000.0,33700160.0,220796009.0,tt1981128,"Action,Sci-Fi,Thriller",5.3,78287
The Emoji Movie,86100000.0,131699999.0,5.4,1447,7,50000000.0,86089513.0,216562312.0,tt4877122,"Adventure,Animation,Comedy",3.2,47294
Smurfs: The Lost Village,45000000.0,152200000.0,6.2,736,4,60000000.0,45020282.0,197578586.0,tt2398241,"Adventure,Animation,Comedy",6.0,15612
The Shape of Water,63900000.0,131400000.0,7.2,7224,12,19500000.0,63859435.0,195790794.0,tt5580390,"Adventure,Drama,Fantasy",7.3,308112
Pitch Perfect 3,104900000.0,80500000.0,6.5,1884,12,45000000.0,104897530.0,185736412.0,tt4765284,"Comedy,Music",5.8,45127
The Post,81900000.0,97900000.0,7.0,2506,12,50000000.0,81903458.0,179748880.0,tt6294822,"Biography,Drama,History",7.2,108017
Baywatch,58100000.0,119800000.0,6.1,4748,5,60000000.0,58060186.0,175863783.0,tt1469304,"Action,Comedy,Crime",5.6,137528
"Three Billboards Outside Ebbing, Missouri",54500000.0,104700000.0,8.2,5432,11,12000000.0,54513740.0,160191915.0,tt5027774,"Crime,Drama",8.2,344047
Darkest Hour,56500000.0,94400000.0,7.3,2715,11,30000000.0,56443120.0,150807172.0,tt4555426,"Biography,Drama,History",7.4,136546
King Arthur: Legend of the Sword,39200000.0,109500000.0,6.5,3305,5,175000000.0,39175066.0,139630336.0,tt1972591,"Action,Adventure,Drama",6.8,169054
The Foreigner,34400000.0,111000000.0,6.7,1086,10,35000000.0,34393507.0,140783360.0,tt1615160,"Action,Thriller",7.0,81288
The Foreigner,34400000.0,111000000.0,6.7,1086,10,35000000.0,34393507.0,140783360.0,tt2170623,"Comedy,Romance",6.8,1526
Girls Trip,115200000.0,25400000.0,6.8,968,7,28000000.0,115108515.0,140886353.0,tt3564472,"Comedy,Drama",6.2,29321
American Made,51300000.0,83500000.0,6.7,2188,9,50000000.0,51342000.0,135569212.0,tt3532216,"Action,Biography,Comedy",7.2,131043
A Bad Moms Christmas,72100000.0,58400000.0,6.3,1044,11,28000000.0,72110659.0,127710550.0,tt6359956,"Adventure,Comedy",5.5,33056
Captain Underpants: The First Epic Movie,73900000.0,51600000.0,6.0,587,6,38000000.0,73921000.0,126577874.0,tt2091256,"Action,Animation,Comedy",6.2,21903
Happy Death Day,55700000.0,69800000.0,6.6,3211,10,5000000.0,55683845.0,125010260.0,tt5308322,"Horror,Mystery,Thriller",6.5,87132
The Dark Tower,50700000.0,62500000.0,5.6,2842,8,60000000.0,50701325.0,113461527.0,tt1648190,"Action,Adventure,Fantasy",5.7,107518
Jigsaw,38100000.0,64900000.0,6.1,1887,10,10000000.0,38052832.0,102445196.0,tt3348730,"Crime,Horror,Mystery",5.8,57184
Atomic Blonde,51700000.0,48300000.0,6.3,3645,7,30000000.0,51573925.0,98345423.0,tt2406566,"Action,Mystery,Thriller",6.7,150407
Rings,27800000.0,55300000.0,4.9,1785,2,25000000.0,27793018.0,82917283.0,tt0498381,"Drama,Horror,Mystery",4.5,34151
Underworld: Blood Wars,30400000.0,50700000.0,5.5,2318,1,35000000.0,30353973.0,81209222.0,tt3717252,"Action,Adventure,Fantasy",5.8,62942
Lady Bird,49000000.0,30000000.0,7.3,3866,11,10000000.0,48958273.0,78610769.0,tt4925292,"Comedy,Drama",7.4,177677
American Assassin,36200000.0,31000000.0,6.3,1596,9,63000000.0,36249674.0,68310140.0,tt1961175,"Action,Thriller",6.2,57793
The Nut Job 2: Nutty by Nature,28400000.0,36800000.0,5.7,227,8,40000000.0,28370522.0,57438389.0,tt3486626,"Adventure,Animation,Comedy",5.5,4820
Monster Trucks,33400000.0,31100000.0,5.9,414,1,125000000.0,33370166.0,61642798.0,tt3095734,"Action,Adventure,Comedy",5.7,13525
The Star,40900000.0,22000000.0,5.4,233,11,20000000.0,40847995.0,62758010.0,tt4587656,"Adventure,Animation,Comedy",6.1,5159
"Everything, Everything",34100000.0,27500000.0,7.2,2447,5,10000000.0,34121140.0,61603136.0,tt5001718,"Drama,Romance",6.4,26811
Snatched,45900000.0,15000000.0,3.5,2,1,42000000.0,45852178.0,57852177.0,tt2334871,"Action,Adventure,Comedy",4.5,29997
Snatched,45900000.0,15000000.0,5.3,495,5,42000000.0,45852178.0,57852177.0,tt2334871,"Action,Adventure,Comedy",4.5,29997
The Big Sick,42900000.0,13500000.0,7.4,1302,6,5000000.0,42872467.0,53972860.0,tt5462602,"Comedy,Drama,Romance",7.6,104008
Downsizing,24400000.0,30600000.0,5.1,1887,12,68000000.0,24449754.0,54462971.0,tt1389072,"Drama,Sci-Fi",5.7,74815
"I, Tonya",30000000.0,23900000.0,7.5,2904,12,11000000.0,30014534.0,53797409.0,tt5580036,"Biography,Comedy,Drama",7.5,141668
Logan Lucky,27800000.0,20700000.0,6.7,1627,8,29000000.0,27778642.0,44264271.0,tt5439796,"Comedy,Crime,Drama",7.0,105966
Rough Night,22100000.0,25200000.0,5.6,1096,6,20000000.0,22105643.0,46844357.0,tt4799050,"Comedy,Crime,Thriller",5.2,39447
All Eyez on Me,44900000.0,75057041.62549213,6.4,695,6,45000000.0,44922302.0,54876855.0,tt1666185,"Biography,Drama,Music",5.8,18541
The Snowman,6700000.0,36400000.0,5.1,1225,10,35000000.0,6670765.0,43226146.0,tt1758810,"Crime,Drama,Mystery",5.1,47890
